system,sigma,variant,cfg,rmse_rms,rmse_med,rmse_p95,anees,fire,metrics,covariance_policy,runs,cov_bad_runs,cov_bad_frac,secs,labels,gain,recal,metric
batt,3.162277660168379e-06,CKF,F3,0.00019051194568087986,2.1388170833150268e-05,7.188425568018454e-05,9.032362048732839,0.006680000000000001,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,747.839403,v4,mean,single,Pinv
batt,3.162277660168379e-06,CKF,F4,3.196392698622527e-05,2.152367480952214e-05,5.859775221416677e-05,1.3018683280590926,0.0015416666666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1028.3009977000002,v4,mean,set,Pinv
batt,3.162277660168379e-06,CKF,IPLF2,0.016394127385705747,1.8647072274378247e-05,0.0006479457729813705,699414.3828013933,3.8882466666666673,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,848.2317942999998,v4,iplf,none,none
batt,1e-05,EKF,F0,1.357959157831423,0.0021368737410838706,0.6246768142086906,2.236614389526386e+42,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,187.77077570000006,v4,conventional,none,none
batt,1e-05,EKF,F1,0.027695810520382873,9.058906704675828e-05,0.002033029194215997,270071.3499541138,0.14593166666666665,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,237.49987229999988,v4,single,single,I
batt,1e-05,EKF,F2,0.005729103363798897,4.901831439441958e-05,0.00028519535336898156,7.505622319399888,0.1478266666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,350.26517449999983,v4,single,set,Pinv
batt,1e-05,EKF,F3,0.016716790684969503,4.0802531433901476e-05,0.00022530843613565948,399.14502111739176,0.014653333333333332,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,398.9599323,v4,mean,single,Pinv
batt,1e-05,EKF,F4,6.435391314778446e-05,3.73830942679628e-05,0.00012951783402143297,1.6486964358720955,0.00223,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,510.9606853,v4,mean,set,Pinv
batt,1e-05,EKF,IPLF2,1.8033117098580271,0.0005011467872584781,0.005107677341223582,2.4840639995491534e+29,3.275381666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,505.7654076000001,v4,iplf,none,none
batt,1e-05,EKF2,F0,0.09451075665837715,4.9127211214668645e-05,0.001078399139375881,3869806.5673470055,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,308.79133120000006,v4,conventional,none,none
batt,1e-05,EKF2,F1,0.002216562439595985,4.505367666548912e-05,0.00014187300819997064,164.91856863347996,0.05146166666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,413.25177840000015,v4,single,single,I
batt,1e-05,EKF2,F2,0.04389966355128061,5.5159748497593406e-05,0.0001734198100065411,1.5430533162563398,0.14029833333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,741.7578552999998,v4,single,set,Pinv
batt,1e-05,EKF2,F3,6.105695099794961e-05,4.3404844574640686e-05,0.0001137106398263447,2.129185681840363,0.0030333333333333336,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,827.9910176999999,v4,mean,single,Pinv
batt,1e-05,EKF2,F4,6.119773994797846e-05,4.436380683039928e-05,0.00011186958390772622,1.1694294263305132,0.00143,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1166.6846801000002,v4,mean,set,Pinv
batt,1e-05,EKF2,IPLF2,0.010310839144375588,3.376085997700251e-05,0.0002645395648611912,40943.381190004846,3.6440333333333337,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,905.4501545999999,v4,iplf,none,none
batt,1e-05,UKF,F0,0.09940966461650348,5.2215308059912283e-05,0.0046105955170052376,4508839.716668303,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,278.2822598,v4,conventional,none,none
batt,1e-05,UKF,F1,0.0024779584667953785,4.527716345756566e-05,0.00015931099953551324,289.89210497552864,0.06660333333333335,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,395.6539768,v4,single,single,I
batt,1e-05,UKF,F2,0.04276108959645227,5.6229973424775945e-05,0.00017691416731434515,1.2797824564981561,0.15116000000000002,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,725.7690140000002,v4,single,set,Pinv
batt,1e-05,UKF,F3,6.0169617410546814e-05,4.238178592804477e-05,0.00011098181866402604,2.92097873065644,0.004340000000000001,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,825.6348416000001,v4,mean,single,Pinv
batt,1e-05,UKF,F4,6.063960982506133e-05,4.377992242372477e-05,0.00011052146233486299,1.1928366977593952,0.0014916666666666665,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1153.7707667999998,v4,mean,set,Pinv
batt,1e-05,UKF,IPLF2,0.019812216848219252,3.835719817355768e-05,0.0009337374870823428,238034.78238668627,3.8556866666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,900.5981377000003,v4,iplf,none,none
batt,1e-05,CKF,F0,0.10416086586958989,5.394737745176879e-05,0.02240643128191015,3164118.8758852268,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,258.64538300000004,v4,conventional,none,none
batt,1e-05,CKF,F1,0.002949434074894504,4.583878094815157e-05,0.0002012540897369478,2226.0808361718136,0.05768166666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,366.562375,v4,single,single,I
batt,1e-05,CKF,F2,0.044122628912353495,4.480285997104343e-05,0.00011313260729118761,1.0336663777138453,0.04987833333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,686.1090462,v4,single,set,Pinv
batt,1e-05,CKF,F3,9.569027680144346e-05,3.877584432939108e-05,0.00010838730478546506,5.1375671552887665,0.006608333333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,774.5720624,v4,mean,single,Pinv
batt,1e-05,CKF,F4,5.7762738999290195e-05,4.2221214886286704e-05,0.00010473408630978356,1.2354841684112141,0.001545,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1072.313888,v4,mean,set,Pinv
batt,1e-05,CKF,IPLF2,0.014831720779196688,3.7495581691046174e-05,0.0007427011727702643,136872.5709580621,3.8832050000000002,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,889.5006994,v4,iplf,none,none
batt,3.1622776601683795e-05,EKF,F0,1.4638819720561516,0.0022091909921810415,0.6094938666010411,1.930275877583455e+38,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,187.11335780000013,v4,conventional,none,none
batt,3.1622776601683795e-05,EKF,F1,0.02389153784002854,0.00017002010743086642,0.002435983340338911,26170.46807624741,0.13076833333333335,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,231.0631383,v4,single,single,I
batt,3.1622776601683795e-05,EKF,F2,0.005365213478369758,0.00010093153766570348,0.0007440300729396176,4.393746983748429,0.14877,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,367.4411918999999,v4,single,set,Pinv
batt,3.1622776601683795e-05,EKF,F3,0.004443791520725483,8.377089677908957e-05,0.0005557797942027767,362806.2589730439,0.012956666666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,386.7646523999997,v4,mean,single,Pinv
batt,3.1622776601683795e-05,EKF,F4,0.0001032402692259295,7.397090871594971e-05,0.00019391145622001883,1.3119420918470863,0.00223,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,538.6876937999998,v4,mean,set,Pinv
batt,3.1622776601683795e-05,EKF,IPLF2,0.03836110038462605,0.0004885330597217337,0.004103943373418639,572666.3280805598,3.10684,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,523.5743815999999,v4,iplf,none,none
batt,3.1622776601683795e-05,EKF2,F0,0.08588381039917815,8.297211399995046e-05,0.0014479062596614441,357583.42559421394,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,312.2929024,v4,conventional,none,none
batt,3.1622776601683795e-05,EKF2,F1,0.0035683383269642216,8.583434534001748e-05,0.00024640302757939956,129.20275380512427,0.051683333333333324,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,437.1929604000002,v4,single,single,I
batt,3.1622776601683795e-05,EKF2,F2,0.04457206442641986,0.00010844737282220417,0.0003536885557935119,1.655971505572964,0.1405,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,773.7108772000001,v4,single,set,Pinv
batt,3.1622776601683795e-05,EKF2,F3,0.00011082665235797554,8.095929910329618e-05,0.0002027279033109467,1.8121550794315782,0.003025,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,862.6974697,v4,mean,single,Pinv
batt,3.1622776601683795e-05,EKF2,F4,0.000114634678637837,8.489124849930624e-05,0.000209603300748028,1.0300854372135706,0.0014433333333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1181.9070534999998,v4,mean,set,Pinv
batt,3.1622776601683795e-05,EKF2,IPLF2,0.020078827534320668,8.319569729384378e-05,0.0005393656229700708,26604.905370447104,3.6823466666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,925.6085640999997,v4,iplf,none,none
batt,3.1622776601683795e-05,UKF,F0,0.09251612393003981,9.240092573832242e-05,0.0036543692156725343,444299.23439507774,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,287.81886129999975,v4,conventional,none,none
batt,3.1622776601683795e-05,UKF,F1,0.010444504311235328,8.31469863548809e-05,0.00023560863613414625,1978.4688742429719,0.066875,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,405.2316987999998,v4,single,single,I
batt,3.1622776601683795e-05,UKF,F2,0.0423905759107868,0.00011056023134336921,0.0003651245224353703,1.2216405031357749,0.1511416666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,754.2785402999998,v4,single,set,Pinv
batt,3.1622776601683795e-05,UKF,F3,0.00011957084746984215,7.985886789069947e-05,0.00020801708329467846,2.6419161940614306,0.004368333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,832.4438593,v4,mean,single,Pinv
batt,3.1622776601683795e-05,UKF,F4,0.00011290408307544517,8.348132105623658e-05,0.00020655564847318477,1.0456362106432644,0.0014933333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1151.2705572999998,v4,mean,set,Pinv
batt,3.1622776601683795e-05,UKF,IPLF2,0.027303521832093232,9.70111944067186e-05,0.0014340279835812928,55914.880357313195,3.83461,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,918.8271206999998,v4,iplf,none,none
batt,3.1622776601683795e-05,CKF,F0,0.09468822999673335,0.00010434502395006883,0.026494197112505554,301474.87498853303,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,286.61159,v4,conventional,none,none
batt,3.1622776601683795e-05,CKF,F1,0.0026505082544958838,8.050989298940994e-05,0.00027489637047170654,627.8467676768634,0.055611666666666656,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,396.1552029999998,v4,single,single,I
batt,3.1622776601683795e-05,CKF,F2,0.04339023376887388,9.000526865666003e-05,0.00023642784205634101,1.0011328963548163,0.04980500000000001,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,677.0935202999999,v4,single,set,Pinv
