system,sigma,variant,cfg,rmse_rms,rmse_med,rmse_p95,anees,fire,metrics,covariance_policy,runs,cov_bad_runs,cov_bad_frac,secs,labels,gain,recal,metric
trn,31.622776601683793,UKF,F3,0.08292640690587183,0.053414026080475456,0.11373570449385789,1.0803092059011317,0.026456666666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,450.13889970000037,v4,mean,single,Pinv
trn,31.622776601683793,UKF,F4,0.06873772133009164,0.052879296709723175,0.11022252765931682,0.9778531894399112,0.0005683333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,546.7973628,v4,mean,set,Pinv
trn,31.622776601683793,UKF,IPLF2,0.17162284986313284,0.05303901891980188,0.11794778792041019,1.5288545430145641,2.6732683333333336,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,449.2947510999993,v4,iplf,none,none
trn,31.622776601683793,CKF,F0,0.10562889499588532,0.0531700724269155,0.11301522368933538,1.1885078685782606,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,198.48513319999984,v4,conventional,none,none
trn,31.622776601683793,CKF,F1,0.10219872289441433,0.05339706900533733,0.11298361777118862,1.1694527059838917,0.007790000000000001,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,240.7176872,v4,single,single,I
trn,31.622776601683793,CKF,F2,0.07360651719225211,0.05462602873377011,0.11211854116108998,0.9477283480057423,0.011511666666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,347.89033859999927,v4,single,set,Pinv
trn,31.622776601683793,CKF,F3,0.06943291343982395,0.05288451445226276,0.11060435100075604,1.0643980608660562,0.01604166666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,408.51906280000003,v4,mean,single,Pinv
trn,31.622776601683793,CKF,F4,0.06706991681038543,0.052779308323257286,0.1092921504862821,0.9784202321313924,0.0007400000000000001,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,525.7074363000002,v4,mean,set,Pinv
trn,31.622776601683793,CKF,IPLF2,0.12117053706589422,0.0520927298836345,0.11169262600836968,1.2370931195131945,2.676645,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,468.08497369999986,v4,iplf,none,none
trn,74.98942093324558,EKF,F0,0.1962016584680021,0.12000031194430573,0.27544647915232484,1.2205971691276951,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,147.04012030000013,v4,conventional,none,none
trn,74.98942093324558,EKF,F1,0.19728771769536152,0.12094466309663944,0.27867221824742483,1.2496870837118808,0.002751666666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,173.4795849000002,v4,single,single,I
trn,74.98942093324558,EKF,F2,0.19052960961849402,0.12177524590170755,0.27965493700508964,1.014511728374548,0.0227,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,239.49599360000047,v4,single,set,Pinv
trn,74.98942093324558,EKF,F3,0.15795007358081925,0.11880081246609475,0.26764917188920756,1.1511060091020715,0.023318333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,233.0149448000002,v4,mean,single,Pinv
trn,74.98942093324558,EKF,F4,0.15029334694694738,0.11790616128801633,0.25652145466463805,0.9974110258947892,0.00019,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,316.5406888000007,v4,mean,set,Pinv
trn,74.98942093324558,EKF,IPLF2,0.19239551121605578,0.11572367251796584,0.26244453987402067,1.2344230272892218,2.373301666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,323.4047397000004,v4,iplf,none,none
trn,74.98942093324558,EKF2,F0,0.20152298527178972,0.12214743945454401,0.2843703403059071,1.1775411886923448,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,196.52759210000022,v4,conventional,none,none
trn,74.98942093324558,EKF2,F1,0.20212952932935613,0.12227732483431049,0.28476806101863444,1.1887107626805518,0.0036,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,277.46878370000013,v4,single,single,I
trn,74.98942093324558,EKF2,F2,0.1989584854424829,0.1257482512739144,0.29438146209646554,1.0014890729967092,0.02323,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,440.906928899999,v4,single,set,Pinv
trn,74.98942093324558,EKF2,F3,0.1620090622943619,0.12122011962331479,0.27448356592722306,1.0974196522883308,0.027348333333333336,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,497.940857999999,v4,mean,single,Pinv
trn,74.98942093324558,EKF2,F4,0.15663101220429104,0.12220990983174895,0.26528081134003456,0.991326858557647,0.00028166666666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,661.7456177000004,v4,mean,set,Pinv
trn,74.98942093324558,EKF2,IPLF2,0.19218656685242577,0.11668543839011622,0.26162034262386225,1.1516437347510615,2.424645,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,474.4877433999991,v4,iplf,none,none
trn,74.98942093324558,UKF,F0,0.2014038077452616,0.12215138474659398,0.28429871484588354,1.1756422234210258,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,210.7943906999999,v4,conventional,none,none
trn,74.98942093324558,UKF,F1,0.20201444494997758,0.12233593735829668,0.2843936936850703,1.1862455572088624,0.003438333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,258.3697452000006,v4,single,single,I
trn,74.98942093324558,UKF,F2,0.19903247671483432,0.12560843896951657,0.2939116849060609,1.0002437483395672,0.023278333333333335,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,387.99327639999956,v4,single,set,Pinv
trn,74.98942093324558,UKF,F3,0.1618183046141702,0.12134458271826142,0.2736688887714718,1.0954282232765957,0.027343333333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,453.9832615000005,v4,mean,single,Pinv
trn,74.98942093324558,UKF,F4,0.15658126882952253,0.12220659315389577,0.2651165894544766,0.9900192329126878,0.000255,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,558.6196493999996,v4,mean,set,Pinv
trn,74.98942093324558,UKF,IPLF2,0.19200786552481852,0.11664373257229448,0.2619257200939804,1.1500937140289704,2.420725,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,452.69970660000035,v4,iplf,none,none
trn,74.98942093324558,CKF,F0,0.17054258152465107,0.1205824971138929,0.2701190858191198,1.07651189600883,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,200.28577700000005,v4,conventional,none,none
trn,74.98942093324558,CKF,F1,0.17140640651663475,0.1211332888219484,0.2719311132032152,1.08265903605488,0.0016833333333333331,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,256.75978359999954,v4,single,single,I
trn,74.98942093324558,CKF,F2,0.16985114739395016,0.12488351997152808,0.2705235040856311,0.9675427788875698,0.008403333333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,360.68334089999917,v4,single,set,Pinv
trn,74.98942093324558,CKF,F3,0.155309764250103,0.12093842804617114,0.2666712508713033,1.0483589822545392,0.016315,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,383.8135364,v4,mean,single,Pinv
trn,74.98942093324558,CKF,F4,0.1542528341975547,0.12250906774627099,0.2627289326173674,0.9700587675489935,7.5e-05,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,530.7595806999998,v4,mean,set,Pinv
trn,74.98942093324558,CKF,IPLF2,0.16433251978048263,0.1161832228514926,0.2549082337389523,1.0599047609572279,2.38675,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,419.5383806,v4,iplf,none,none
trn,177.82794100389228,EKF,F0,0.29954006831455965,0.22176899414800444,0.531975671793389,1.101035326150751,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,135.81968479999978,v4,conventional,none,none
trn,177.82794100389228,EKF,F1,0.2999921299020228,0.22221770067282134,0.5325609275524072,1.103652841721968,0.0001616666666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,174.8542933000008,v4,single,single,I
trn,177.82794100389228,EKF,F2,0.2981935223412299,0.2243871216128883,0.5337827010832824,0.9867384352454203,0.022205000000000003,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,236.98861810000108,v4,single,set,Pinv
trn,177.82794100389228,EKF,F3,0.2820728966611208,0.21844796126806568,0.504693473613523,1.066844121525325,0.02764333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,245.33858900000087,v4,mean,single,Pinv
trn,177.82794100389228,EKF,F4,0.2825401390053843,0.2198250952322148,0.5036401764948377,0.9908453936886921,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,316.2098843999993,v4,mean,set,Pinv
trn,177.82794100389228,EKF,IPLF2,0.28496929269389776,0.2113858438896527,0.5008169299710993,1.067725533341418,2.178888333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,299.92036110000026,v4,iplf,none,none
trn,177.82794100389228,EKF2,F0,0.30861344433746757,0.23010586301589367,0.5496500683513107,1.1108088807530487,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,221.21544760000052,v4,conventional,none,none
trn,177.82794100389228,EKF2,F1,0.30924179584589884,0.2310149300506039,0.5507267824070123,1.1121009041711625,0.0002,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,305.31240999999955,v4,single,single,I
trn,177.82794100389228,EKF2,F2,0.3096057962869356,0.23368579836303793,0.5543702223450943,1.0061208247101743,0.022860000000000002,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,446.8646157999992,v4,single,set,Pinv
trn,177.82794100389228,EKF2,F3,0.29214459096070927,0.22696762917137206,0.524578436143147,1.0740028361662057,0.029589999999999998,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,500.73753580000084,v4,mean,single,Pinv
trn,177.82794100389228,EKF2,F4,0.29391224982716285,0.2300189727631667,0.5181363088513339,1.0136820644774909,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,646.3218020999993,v4,mean,set,Pinv
trn,177.82794100389228,EKF2,IPLF2,0.2915693620741084,0.216461683717514,0.5098600854697621,1.063943833538981,2.189455,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,452.7610516000004,v4,iplf,none,none
trn,177.82794100389228,UKF,F0,0.3085942423512183,0.23010056030798284,0.5497382534601436,1.1104571120813964,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,196.07836189999944,v4,conventional,none,none
trn,177.82794100389228,UKF,F1,0.3092058058903274,0.23082594606726725,0.5506946666223375,1.1115783438184348,0.00019333333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,257.4727229,v4,single,single,I
trn,177.82794100389228,UKF,F2,0.3096255496267471,0.2337592613748678,0.5546039156262732,1.0058691423505572,0.02285833333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,391.8935680000013,v4,single,set,Pinv
trn,177.82794100389228,UKF,F3,0.2921145042287194,0.22700393552307602,0.5244703376006947,1.0737132755651897,0.029606666666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,454.094934499999,v4,mean,single,Pinv
trn,177.82794100389228,UKF,F4,0.2938906468527206,0.2299990128020585,0.5182306861877537,1.0134312196518482,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,545.5699212,v4,mean,set,Pinv
trn,177.82794100389228,UKF,IPLF2,0.2915366552368316,0.2164746743489333,0.510006564264451,1.0637634465512587,2.189323333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,407.7752982999991,v4,iplf,none,none
trn,177.82794100389228,CKF,F0,0.2991752458024073,0.22986831842506344,0.5285081617720259,1.0539679579976373,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,180.7206681000007,v4,conventional,none,none
trn,177.82794100389228,CKF,F1,0.29956266856756825,0.2304239670827682,0.5284505474009287,1.0539705954833911,1e-05,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,258.4575439,v4,single,single,I
trn,177.82794100389228,CKF,F2,0.3024080272323469,0.23388866401295333,0.5360160829169821,0.9770581618897792,0.011394999999999999,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,364.13323330000094,v4,single,set,Pinv
trn,177.82794100389228,CKF,F3,0.2906591908348934,0.22717313094372965,0.5178775899509005,1.0355943227718378,0.017301666666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,403.1651161000009,v4,mean,single,Pinv
trn,177.82794100389228,CKF,F4,0.29207775518235285,0.2294012004337641,0.5173362834569566,0.9857691711811917,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,524.8686361,v4,mean,set,Pinv
trn,177.82794100389228,CKF,IPLF2,0.283585724808858,0.21579835223119226,0.496891877843225,1.009925723598706,2.163463333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,403.37945540000146,v4,iplf,none,none
trn,421.6965034285823,EKF,F0,0.3730664105615245,0.3001720078335137,0.6562555355309,1.0420847969838591,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,139.85680820000016,v4,conventional,none,none
trn,421.6965034285823,EKF,F1,0.37311634780621006,0.30028322039056754,0.6562575701259988,1.0420493952999181,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,173.22739050000018,v4,single,single,I
trn,421.6965034285823,EKF,F2,0.3726883264564053,0.2984593935158024,0.656267594378621,0.9910130126779012,0.034998333333333326,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,234.3706703000007,v4,single,set,Pinv
trn,421.6965034285823,EKF,F3,0.36789596217609366,0.297199531265958,0.6469063825745949,1.02767266385596,0.030638333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,235.43106199999966,v4,mean,single,Pinv
trn,421.6965034285823,EKF,F4,0.3684640367902983,0.29660188588801417,0.6485495858419146,1.0003860805150864,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,318.29135099999985,v4,mean,set,Pinv
trn,421.6965034285823,EKF,IPLF2,0.36658797919170594,0.29285051417633146,0.6462398695079787,1.0256963044909724,1.9334833333333332,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,271.80452630000036,v4,iplf,none,none
trn,421.6965034285823,EKF2,F0,0.3763284632441738,0.30398184954650254,0.6619429545698381,1.0454692701860542,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,195.5770904000001,v4,conventional,none,none
trn,421.6965034285823,EKF2,F1,0.3763926629900016,0.30429176255953744,0.6619702209647617,1.0452191542220377,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,283.05854050000016,v4,single,single,I
trn,421.6965034285823,EKF2,F2,0.3764604916570735,0.3031592816116365,0.6618168436666962,0.9956444854855157,0.03465833333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,427.9466391999995,v4,single,set,Pinv
trn,421.6965034285823,EKF2,F3,0.3714756023314225,0.30108160965960384,0.6520894591330607,1.031099307053315,0.031014999999999997,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,491.6955729000001,v4,mean,single,Pinv
trn,421.6965034285823,EKF2,F4,0.37230517628144033,0.30224445724660853,0.6543178910491757,1.005649897149422,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,647.266102399999,v4,mean,set,Pinv
trn,421.6965034285823,EKF2,IPLF2,0.3696068283095027,0.2956331845617898,0.6521995222692211,1.0282956351833359,1.9336883333333332,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,410.39468359999955,v4,iplf,none,none
trn,421.6965034285823,UKF,F0,0.3763294968333159,0.3039936702633871,0.6618889725819803,1.045443317771328,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,228.86814849999973,v4,conventional,none,none
trn,421.6965034285823,UKF,F1,0.37639371094973695,0.30435419129355323,0.6619187978624665,1.045192562745716,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,268.3208345999992,v4,single,single,I
trn,421.6965034285823,UKF,F2,0.3764649486291929,0.3031791015970583,0.6619150496918431,0.9956337189320169,0.03467,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,386.4212076999993,v4,single,set,Pinv
trn,421.6965034285823,UKF,F3,0.37147585096603564,0.30106696131574107,0.6521127674568339,1.0310811177945909,0.031016666666666668,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,467.0015020999999,v4,mean,single,Pinv
trn,421.6965034285823,UKF,F4,0.37230554274521555,0.30226125114860386,0.6543600172103443,1.0056344580876608,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,495.0730700999993,v4,mean,set,Pinv
trn,421.6965034285823,UKF,IPLF2,0.3696034004697408,0.29562592597561055,0.6522911467557778,1.0282720835641759,1.933701666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,381.7570922999985,v4,iplf,none,none
trn,421.6965034285823,CKF,F0,0.37300229115623695,0.30231365778146335,0.6551436567650316,1.0169246315514693,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,206.45304450000003,v4,conventional,none,none
trn,421.6965034285823,CKF,F1,0.3730389409317667,0.30244543919427264,0.6551500758186477,1.0168020627649939,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,277.64920789999996,v4,single,single,I
trn,421.6965034285823,CKF,F2,0.37300275023381063,0.3018810003360549,0.6565931859078608,0.9817960092077077,0.020694999999999998,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,386.3343282000005,v4,single,set,Pinv
trn,421.6965034285823,CKF,F3,0.3707718820146088,0.30082822731777303,0.6527780968447273,1.0119158352285373,0.018619999999999998,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,393.1069051000013,v4,mean,single,Pinv
trn,421.6965034285823,CKF,F4,0.370984076212863,0.3016239243744814,0.6514131325072259,0.9915943825453292,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,519.7226890000002,v4,mean,set,Pinv
trn,421.6965034285823,CKF,IPLF2,0.36729114691587794,0.2960713194873634,0.6468346043160476,1.0021285597999252,1.9030383333333332,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,373.2649380999992,v4,iplf,none,none
trn,1000.0,EKF,F0,0.3995121658816881,0.32994163209455785,0.7016137705820097,1.0113768182104599,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,136.72806169999967,v4,conventional,none,none
trn,1000.0,EKF,F1,0.3995135227254119,0.3299457882657604,0.701613642481765,1.011369643996579,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,158.55582850000064,v4,single,single,I
trn,1000.0,EKF,F2,0.3992507328212492,0.32873214558374886,0.7007056200995255,0.9985867075338416,0.05138666666666668,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,209.49657360000128,v4,single,set,Pinv
trn,1000.0,EKF,F3,0.3983214004652635,0.3286397230508057,0.6995324193781882,1.0079914726378127,0.03346166666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,231.89477289999923,v4,mean,single,Pinv
trn,1000.0,EKF,F4,0.3984963363764565,0.32915871356489435,0.7000461053955497,1.0014560598835092,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,297.96855400000095,v4,mean,set,Pinv
trn,1000.0,EKF,IPLF2,0.39804187489733023,0.3282191164381934,0.7004041790115112,1.0078605046692304,1.70005,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,234.16321399999833,v4,iplf,none,none
trn,1000.0,EKF2,F0,0.4001379545437522,0.33037138915570613,0.7025135695543319,1.0119406776206032,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,204.68377129999863,v4,conventional,none,none
trn,1000.0,EKF2,F1,0.4001394871204462,0.330384024637427,0.7025119816971952,1.0119190629728045,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,292.7058092999996,v4,single,single,I
trn,1000.0,EKF2,F2,0.3998814291065828,0.32967927802429153,0.7012129648841866,0.9990979714916194,0.05114833333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,422.9465419999997,v4,single,set,Pinv
trn,1000.0,EKF2,F3,0.39890176740742816,0.32938879993814285,0.6999577896392858,1.0084786292685346,0.03353,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,467.491974999999,v4,mean,single,Pinv
trn,1000.0,EKF2,F4,0.39910725184665785,0.3295680949008938,0.7009550515407198,1.0021163093203855,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,569.9340669000012,v4,mean,set,Pinv
trn,1000.0,EKF2,IPLF2,0.3986659711151764,0.3292778623758643,0.6995926013299724,1.0084182800544261,1.7000883333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,344.2321415000006,v4,iplf,none,none
trn,1000.0,UKF,F0,0.40013826135817054,0.33036793498138306,0.7025129549118139,1.0119396274378465,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,200.60188720000042,v4,conventional,none,none
trn,1000.0,UKF,F1,0.40013979429784635,0.3303805699477135,0.7025113652332525,1.0119180057282067,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,257.128590100001,v4,single,single,I
trn,1000.0,UKF,F2,0.3998823316216922,0.3296797166929371,0.7012022353693417,0.9991005255028444,0.051144999999999996,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,369.1029383999994,v4,single,set,Pinv
trn,1000.0,UKF,F3,0.3989019019797804,0.3293900462726219,0.6999695164900214,1.0084778412087245,0.03353,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,392.68147580000004,v4,mean,single,Pinv
trn,1000.0,UKF,F4,0.3991073910922032,0.3295688464064883,0.7009605719944525,1.0021157517734351,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,459.3007976000008,v4,mean,set,Pinv
trn,1000.0,UKF,IPLF2,0.3986658173276497,0.32928649476827815,0.6995967068232736,1.0084167426878006,1.7000800000000003,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,304.9063378999999,v4,iplf,none,none
trn,1000.0,CKF,F0,0.399066217687154,0.3293408069171333,0.7017152586489445,1.0042209981014159,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,197.38846439999907,v4,conventional,none,none
trn,1000.0,CKF,F1,0.39906671761382256,0.3293414042425439,0.7017104021676247,1.0042127834468977,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,237.74422700000105,v4,single,single,I
trn,1000.0,CKF,F2,0.3989107373759728,0.32896380918605184,0.7006426968274326,0.9958758316262135,0.030221666666666664,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,315.0989757999996,v4,single,set,Pinv
trn,1000.0,CKF,F3,0.39868802741335524,0.3294123251904577,0.7005542179374422,1.003418475216527,0.020261666666666664,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,346.8239002999999,v4,mean,single,Pinv
trn,1000.0,CKF,F4,0.39875235321541336,0.3298301875177696,0.7011896268920447,0.9987398794683198,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,427.01586959999986,v4,mean,set,Pinv
trn,1000.0,CKF,IPLF2,0.3979004575899796,0.32798053975951424,0.6995879678813336,1.0013078974226453,1.6801116666666664,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,274.23525379999955,v4,iplf,none,none
