system,idx,variant,labels,metrics,covariance_policy,n_paired,secs,sigma_meas,prior_scale,proc_scale,soh0,amp,soc0,order_rule,pts_F4,pts_ORDER,spec_ORDER,rmse_rms_F0,rmse_med_F0,rmse_p95_F0,anees_F0,fire_F0,ncovfail_F0,spec_F0,rmse_rms_F1,rmse_med_F1,rmse_p95_F1,anees_F1,fire_F1,ncovfail_F1,spec_F1,rmse_rms_F2,rmse_med_F2,rmse_p95_F2,anees_F2,fire_F2,ncovfail_F2,spec_F2,rmse_rms_F3,rmse_med_F3,rmse_p95_F3,anees_F3,fire_F3,ncovfail_F3,spec_F3,rmse_rms_F4,rmse_med_F4,rmse_p95_F4,anees_F4,fire_F4,ncovfail_F4,spec_F4,rmse_rms_IPLF2,rmse_med_IPLF2,rmse_p95_IPLF2,anees_IPLF2,fire_IPLF2,ncovfail_IPLF2,spec_IPLF2,rmse_rms_ORDER,rmse_med_ORDER,rmse_p95_ORDER,anees_ORDER,fire_ORDER,ncovfail_ORDER,hurst,A0,map_seed
batt,64,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,418.7806598999996,1.6081174646778668e-05,3.355601318856537,3.160411200405518,0.8658235691544254,1.0126399295756712,0.2916829106113084,CKF-5,54,38,single|single|Pinv,0.13691738231550377,0.0002441737882537707,0.0050837459007596906,1291679.882405146,0.0,0,conventional|none|none,0.05270859996955479,0.00018365663550781708,0.0006005455975210782,23.10727933827716,0.15860000000000002,0,single|single|I,0.11496815554487004,0.09771385648005318,0.19428289331357626,0.8533033520774025,0.9973166666666667,0,single|set|Pinv,0.000245726627339594,0.00016452149995357005,0.0004421218257220409,2.4885646689467773,0.00023333333333333333,0,mean|single|Pinv,0.03210621161993027,0.00018643880016537854,0.0800995212834876,2.4975502643513168,0.13169999999999998,0,mean|set|Pinv,0.02194149229486162,0.00018995930520919815,0.0015248440215421106,14303.255749186217,3.379916666666667,0,iplf|none|none,0.0275454962374031,0.00016313901940893184,0.0492674903573581,4.248429494670986,0.07015,0,,,
batt,65,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,254.07146510000166,3.261668801724744e-05,0.556974456767494,1.022906523391727,0.9460477588498226,2.8952974309551944,0.5993813751728828,EKF2,9,2,single|single|Pinv,0.001900814489137734,7.304907330315936e-05,0.0018310031452783524,2193.924996175341,0.0,0,conventional|none|none,6.970408521952897e-05,5.878979818297764e-05,0.00011441180172268673,1.2746192275605976,0.024883333333333334,0,single|single|I,6.91210668876552e-05,5.877835774278574e-05,0.00011434054404832307,1.0750860277102365,1.6666666666666667e-05,0,single|set|Pinv,6.924536432626851e-05,5.897369606615424e-05,0.00011262525042703599,1.142992838223359,0.0,0,mean|single|Pinv,6.911026452449127e-05,5.8757370622250534e-05,0.00011372626910187337,1.073036236241272,0.0,0,mean|set|Pinv,6.93391036382626e-05,5.871068068870672e-05,0.00011421308265052604,1.2230263132309802,2.308166666666667,0,iplf|none|none,6.893747482489622e-05,5.816827266129079e-05,0.00011332494168328417,1.0564313542060226,1.6666666666666667e-05,0,,,
batt,65,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,462.08038280000073,3.261668801724744e-05,0.556974456767494,1.022906523391727,0.9460477588498226,2.8952974309551944,0.5993813751728828,EKF3,9,2,single|single|Pinv,6.912632363230787e-05,5.837354157740574e-05,0.00011423883413804283,1.2257967869793676,0.0,0,conventional|none|none,6.914478190898057e-05,5.8804324593682026e-05,0.00011250592604419203,1.1394922481929424,0.023149999999999997,0,single|single|I,6.881992587091162e-05,5.8341097221705475e-05,0.00011339363452959537,1.0031544509483061,1.6666666666666667e-05,0,single|set|Pinv,6.889169855887888e-05,5.8252053598487855e-05,0.0001133973677383322,1.0491405901436848,0.0,0,mean|single|Pinv,6.881109426148131e-05,5.841849504467265e-05,0.00011347591444294211,1.0012364272097403,0.0,0,mean|set|Pinv,6.888748749535483e-05,5.855082282561986e-05,0.00011370159437401329,1.1078211669086429,2.3200666666666665,0,iplf|none|none,6.888469092999203e-05,5.8416680775461995e-05,0.00011361947745563363,1.049019397051438,1.6666666666666667e-05,0,,,
batt,65,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,478.1522115000007,3.261668801724744e-05,0.556974456767494,1.022906523391727,0.9460477588498226,2.8952974309551944,0.5993813751728828,GH,63,54,single|single|Pinv,6.954214430388741e-05,5.858901396198993e-05,0.00011442499280537303,1.7057548160749216,0.0,0,conventional|none|none,6.918018173003324e-05,5.880594877978381e-05,0.00011250453629722339,1.1456876197346455,0.02331666666666667,0,single|single|I,6.88222775487843e-05,5.833535830750063e-05,0.00011337168879792437,1.0041705910812977,1.6666666666666667e-05,0,single|set|Pinv,6.890035035896045e-05,5.818925360606018e-05,0.00011332893410044547,1.051904910777045,0.0,0,mean|single|Pinv,6.88121926169542e-05,5.8451030342680096e-05,0.00011347481475437855,1.0023568175859796,0.0,0,mean|set|Pinv,6.887139725010558e-05,5.8564413491689e-05,0.00011372741179574695,1.114308352913989,2.3262833333333335,0,iplf|none|none,6.888602921064872e-05,5.841721190166015e-05,0.00011362102005125204,1.049695495529339,1.6666666666666667e-05,0,,,
batt,65,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,414.9917571999995,3.261668801724744e-05,0.556974456767494,1.022906523391727,0.9460477588498226,2.8952974309551944,0.5993813751728828,CKF-5,54,38,single|single|Pinv,6.903314834921751e-05,5.834154404999381e-05,0.00011430613524105602,1.1216112430289535,0.0,0,conventional|none|none,6.921394812213606e-05,5.892794395634315e-05,0.00011366428883488526,1.1436522724824445,0.022699999999999998,0,single|single|I,6.882644818848715e-05,5.827720339499759e-05,0.00011344744685684193,1.0044150346380525,1.6666666666666667e-05,0,single|set|Pinv,6.890127658426094e-05,5.819725892517126e-05,0.00011349123123620232,1.0522168283255378,0.0,0,mean|single|Pinv,6.881704288999696e-05,5.840955465868356e-05,0.00011349883364640494,1.0025717585738276,0.0,0,mean|set|Pinv,6.890743329059959e-05,5.860358389921851e-05,0.00011382317462877056,1.112261949106773,2.3198833333333333,0,iplf|none|none,6.888683841442396e-05,5.8409706727001705e-05,0.00011362804031373948,1.0497690947657907,1.6666666666666667e-05,0,,,
batt,66,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,254.1000565000013,0.0005363730416539411,3.705989544533726,0.9542942813835067,0.9101970035299028,1.7658704171292008,0.7451726606725815,EKF2,9,2,single|single|Pinv,0.6299800552666863,0.0014524238021625,0.9812314351709918,2.7653355409994954e+28,0.0,0,conventional|none|none,0.00886799300690926,0.0009388987800833272,0.0062331699722075785,3.167983986641304,0.17746666666666663,0,single|single|I,0.03166475029348716,0.001293441286161134,0.09326057707391261,0.816349508139064,0.4274833333333333,0,single|set|Pinv,0.0015355653782194272,0.0008191985915930423,0.0030314196637502722,1.821914480971301,0.015216666666666668,0,mean|single|Pinv,0.008547580257000614,0.0008165825303679845,0.003904834889921096,4.536908711980411,0.16451666666666667,0,mean|set|Pinv,0.0016309765676923817,0.0007672619395024858,0.003609871033097565,7.686976228097728,3.1783999999999994,0,iplf|none|none,0.0009427615913537253,0.000648381424392876,0.001769982854260751,1.2073085112616369,0.01245,0,,,
batt,66,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,474.0750724999998,0.0005363730416539411,3.705989544533726,0.9542942813835067,0.9101970035299028,1.7658704171292008,0.7451726606725815,EKF3,9,2,single|single|Pinv,0.015450023491219472,0.0006229799713941778,0.0019686297431830016,2111222.677966794,0.0,0,conventional|none|none,0.0009009430216652009,0.0006324908285033462,0.0017740797562997943,1.0407574971499196,0.08386666666666667,0,single|single|I,0.004411921516544404,0.002215410338550682,0.008772869529915543,0.7060966984016174,0.4656166666666667,0,single|set|Pinv,0.025457467499670233,0.0010536223422077731,0.06835693235221343,1.0622187418061528,0.005066666666666666,0,mean|single|Pinv,0.0016575682283037228,0.0008392059413828846,0.002791924170497852,0.9125085179062422,0.09058333333333334,0,mean|set|Pinv,0.0014268382377497322,0.0007049818632657126,0.003121930491077853,4.9883392223768,3.133766666666667,0,iplf|none|none,0.006437427726070408,0.0006324588027926791,0.002085464699047659,1.0651981006841034,0.022583333333333337,0,,,
batt,66,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,466.7704666000009,0.0005363730416539411,3.705989544533726,0.9542942813835067,0.9101970035299028,1.7658704171292008,0.7451726606725815,GH,63,54,single|single|Pinv,0.04738720642738117,0.0006404229476217908,0.002200191228387868,1688225882.510239,0.0,0,conventional|none|none,0.0009293501075129709,0.0006210001363261441,0.0017956418987081662,1.41307985642351,0.08246666666666667,0,single|single|I,0.004279753945979906,0.0022112607554837793,0.008547510591549222,0.7100827255018944,0.46496666666666664,0,single|set|Pinv,0.030486308080499933,0.00103865717964209,0.06780894437095267,3.852853518370788,0.005683333333333333,0,mean|single|Pinv,0.014460568147210813,0.0008504145714986908,0.002881451767289955,1.6297490021514103,0.09131666666666667,0,mean|set|Pinv,0.0014284127336816116,0.0007066277636842736,0.0031345153665789127,5.150093586849989,3.14555,0,iplf|none|none,0.022267731718105043,0.000639046486155557,0.0018632239802657108,84.5612149118752,0.023083333333333334,0,,,
batt,66,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,425.76115779999964,0.0005363730416539411,3.705989544533726,0.9542942813835067,0.9101970035299028,1.7658704171292008,0.7451726606725815,CKF-5,54,38,single|single|Pinv,0.015233108213463353,0.0006280104286911059,0.002039367106855117,154160.01193418144,0.0,0,conventional|none|none,0.0009271381464244203,0.0006330521089852521,0.001760043310647343,1.0868824857125792,0.08616666666666666,0,single|single|I,0.09399541627478528,0.0809607096645078,0.15251522086676159,0.7375205751709918,0.9592833333333333,0,single|set|Pinv,0.008682089524616785,0.00134137459885585,0.005927718821590347,1.0537685298061121,0.00085,0,mean|single|Pinv,0.010652717229691815,0.0009133823255812904,0.031481280795218614,1.0133649109314187,0.16185,0,mean|set|Pinv,0.0014968930476118689,0.0007507640283859372,0.003316128672903004,5.7047488655746275,3.1559500000000003,0,iplf|none|none,0.01310541030216518,0.0007036299942865898,0.002449297332549221,15.840243274598794,0.08538333333333332,0,,,
batt,67,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,257.47889660000146,4.770502875039172e-05,2.679693617206865,3.8798875329368823,0.9474081010266074,2.2201658813305083,0.6105817128902221,EKF2,9,2,single|single|Pinv,0.7152935562998508,0.004279809282878924,0.2224258139069036,4.162880640446138e+19,0.0,0,conventional|none|none,0.0076223428883216955,0.0002889832020521586,0.005704315568879531,75.05055109223225,0.20743333333333333,0,single|single|I,0.008217184491756999,0.0002569321581393729,0.026577012323457137,1.0444052006036317,0.19493333333333335,0,single|set|Pinv,0.07376939013050379,0.00024761272056210426,0.0014677681495333566,60701.83022870933,0.023266666666666665,0,mean|single|Pinv,0.0002923001303020726,0.00021634402069893488,0.0005286855874956616,1.2547352271442,0.0013333333333333335,0,mean|set|Pinv,0.0009900646125930574,0.00026230385383501406,0.001687316220990661,29.81700388892054,2.792283333333333,0,iplf|none|none,0.003066454620934102,0.00022687116631819242,0.0006016124873528447,2.685710148558602,0.027950000000000003,0,,,
batt,67,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,470.87118980000014,4.770502875039172e-05,2.679693617206865,3.8798875329368823,0.9474081010266074,2.2201658813305083,0.6105817128902221,EKF3,9,2,single|single|Pinv,0.005431863592399368,0.00022784063861365836,0.0006343458418948875,2649.062507692825,0.0,0,conventional|none|none,0.0019422630464409727,0.00022646346035147744,0.0005855633264714578,1.4475571759653942,0.07241666666666667,0,single|single|I,0.0023526806911239348,0.00023111149413223878,0.0007467737021209902,0.942831769178463,0.09288333333333333,0,single|set|Pinv,0.00028569519542585907,0.00021974389069665695,0.0005140111401611572,1.0635608949618705,0.005266666666666668,0,mean|single|Pinv,0.00028360639410899505,0.00022041362745728953,0.0005096859076593553,0.9198867285330193,8.333333333333334e-05,0,mean|set|Pinv,0.005841399350609865,0.00022104993775825377,0.0005538019660502399,4847.335663879044,2.9198666666666666,0,iplf|none|none,0.00030488693914270277,0.00021843268652315485,0.0005232253026728657,1.1263234176248038,0.0026500000000000004,0,,,
batt,67,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,462.5821121000008,4.770502875039172e-05,2.679693617206865,3.8798875329368823,0.9474081010266074,2.2201658813305083,0.6105817128902221,GH,63,54,single|single|Pinv,0.004270879034535951,0.00023032203123176978,0.0006969091568812417,1103.7222422006084,0.0,0,conventional|none|none,0.0016166810434613487,0.0002266858133145353,0.0005856677868106906,1.360572680094368,0.07376666666666667,0,single|single|I,0.002401342674766887,0.00023088881124200738,0.0008428885305977568,0.9692815107607945,0.09400000000000001,0,single|set|Pinv,0.00028566655256260614,0.0002202179315603384,0.000512704127974643,1.0682771128235196,0.00555,0,mean|single|Pinv,0.0002835567294733349,0.0002205394731465959,0.0005097449532228598,0.9205121448733027,8.333333333333334e-05,0,mean|set|Pinv,0.004123253517089163,0.0002230250322162684,0.0005642862890147291,2412.551279482452,2.9398833333333334,0,iplf|none|none,0.0002891211160121275,0.00021819626778306074,0.0005196064436172734,1.197301306143252,0.0027666666666666664,0,,,
batt,67,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,414.80333229999997,4.770502875039172e-05,2.679693617206865,3.8798875329368823,0.9474081010266074,2.2201658813305083,0.6105817128902221,CKF-5,54,38,single|single|Pinv,0.0051928550626190876,0.0002191327684453254,0.0006266545150060856,5904.078796426522,0.0,0,conventional|none|none,0.00028922613305450585,0.0002191736926835855,0.0005195891561421853,1.1773798341143036,0.05686666666666667,0,single|single|I,0.0016936966353442468,0.0002255670272455154,0.0005917867949691393,0.9495839337539262,0.08588333333333334,0,single|set|Pinv,0.0002869902688621142,0.0002220334716977734,0.0005147223759712754,1.1728023073062799,0.006133333333333333,0,mean|single|Pinv,0.00028437929124221434,0.000222340007752475,0.0005146024066002345,1.0058755117219687,0.00013333333333333334,0,mean|set|Pinv,0.005839640345122605,0.00021933442274537257,0.0006118842801616967,4814.363332144566,2.878166666666667,0,iplf|none|none,0.00029923953965474854,0.0002182957178123643,0.0005318520643963467,1.2069922654034642,0.0037833333333333334,0,,,
batt,68,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,251.01171160000013,2.851119353536953e-06,0.5878877538315493,0.29117005918640676,0.8564980901791638,1.1738710556169087,0.49282885363027656,EKF2,9,2,single|single|Pinv,0.007034024472441857,0.0013497266637204392,0.012738530396921417,243085.9540852213,0.0,0,conventional|none|none,0.002218825577778407,2.3124794483140267e-05,0.00017310452895732525,251.69159529924474,0.16348333333333334,0,single|single|I,0.0033076102727961675,1.3944835321150043e-05,2.9402432379075287e-05,1.2427486712348366,0.03401666666666667,0,single|set|Pinv,0.00015201218459889046,1.5351351795352028e-05,9.192677376425261e-05,167.32960483616324,0.014033333333333333,0,mean|single|Pinv,0.0012358804287674915,1.3861150589376054e-05,2.9900924375424202e-05,1.7052239850800006,0.0056500000000000005,0,mean|set|Pinv,0.014171895098739501,3.170607326043224e-05,0.0003038819808185098,164865.79001691865,3.1417333333333333,0,iplf|none|none,0.001311542299401726,1.3990706799242194e-05,3.056303800620596e-05,2.4970106299023787,0.025416666666666664,0,,,
batt,68,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,484.5374182000014,2.851119353536953e-06,0.5878877538315493,0.29117005918640676,0.8564980901791638,1.1738710556169087,0.49282885363027656,EKF3,9,2,single|single|Pinv,6.282718763713638e-05,1.4357712607979876e-05,3.998785922768076e-05,82.0022657934716,0.0,0,conventional|none|none,0.0016313319835487125,1.3955964853723765e-05,3.066356293945886e-05,40.961092232042134,0.04325,0,single|single|I,0.0035940905229344547,1.3915561083655697e-05,2.933267119828167e-05,0.92562275817707,0.02895,0,single|set|Pinv,1.7131968337628024e-05,1.381070890434689e-05,2.8789391415276965e-05,1.8547811012220154,0.00016666666666666666,0,mean|single|Pinv,1.6616154365772204e-05,1.374792011957232e-05,2.859833447481596e-05,1.089201346415113,0.0022166666666666667,0,mean|set|Pinv,2.3457631917301867e-05,1.4297739251016496e-05,3.81002693529098e-05,15.162764290930182,3.2990666666666666,0,iplf|none|none,0.00032889328042097536,1.3881107281483828e-05,2.9330216396637516e-05,2.302105548056823,0.017,0,,,
batt,68,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,474.75825090000035,2.851119353536953e-06,0.5878877538315493,0.29117005918640676,0.8564980901791638,1.1738710556169087,0.49282885363027656,GH,63,54,single|single|Pinv,6.473672517831011e-05,1.4345170842472931e-05,4.043139149434179e-05,91.61900158533264,0.0,0,conventional|none|none,0.0031263872542039175,1.3939158436914714e-05,3.073861439889303e-05,10.650936303408646,0.044033333333333334,0,single|single|I,0.0021840243024938465,1.3893924988249775e-05,2.944075152805281e-05,0.8909966831507973,0.029,0,single|set|Pinv,1.7132632974749852e-05,1.3799531725358769e-05,2.873142875110221e-05,1.856895920817646,0.00016666666666666666,0,mean|single|Pinv,1.661582727668075e-05,1.3758357557680017e-05,2.8598174314605698e-05,1.089361898807661,0.0022166666666666667,0,mean|set|Pinv,2.431292505194534e-05,1.4224969597603161e-05,3.737230766927734e-05,16.27128883617441,3.3677166666666674,0,iplf|none|none,0.0003094735005809949,1.3880323550842017e-05,2.9595672202370176e-05,2.317767040807792,0.0183,0,,,
batt,68,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,412.0050543999987,2.851119353536953e-06,0.5878877538315493,0.29117005918640676,0.8564980901791638,1.1738710556169087,0.49282885363027656,CKF-5,54,38,single|single|Pinv,5.3772009887489725e-05,1.4240769425659987e-05,3.7134755313946005e-05,58.13802376064154,0.0,0,conventional|none|none,6.684929582242921e-05,1.3882907757221552e-05,3.057973187066686e-05,2.8723454265478225,0.038799999999999994,0,single|single|I,0.0019280179121860604,1.384123377309291e-05,2.8365591478514174e-05,0.9327268197584374,0.022416666666666665,0,single|set|Pinv,1.6954838666978103e-05,1.380539980425909e-05,2.877626710803049e-05,1.8199097246804097,8.333333333333333e-05,0,mean|single|Pinv,1.6600123211936483e-05,1.3736524099973536e-05,2.8697027259380906e-05,1.0808451267206196,0.0017000000000000001,0,mean|set|Pinv,2.4496881676939686e-05,1.4322427581195222e-05,3.577258184241094e-05,16.505097425413172,3.2700500000000003,0,iplf|none|none,0.0003884761209322892,1.3878860387350095e-05,2.9636493371242866e-05,2.3387718482096935,0.018299999999999997,0,,,
batt,69,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,250.97271660000115,1.0275957560962327e-06,0.49964203274171726,0.5237516498836257,0.9513388386392228,1.0971835353536663,0.712765228849002,EKF2,9,2,single|single|Pinv,0.0013436006087746307,7.043705131218653e-05,0.0016144188005528203,12417.409800856014,0.0,0,conventional|none|none,2.7395958879320967e-05,1.8318115054788982e-05,5.254639388851926e-05,5.033611574373557,0.1435333333333333,0,single|single|I,2.426021317699036e-05,1.7406270320956207e-05,4.579972709383207e-05,0.8557344216813946,0.0010166666666666666,0,single|set|Pinv,2.633444968441082e-05,1.836948105820889e-05,4.943898646402033e-05,3.1646329529256136,0.001566666666666667,0,mean|single|Pinv,2.4054330914284768e-05,1.7324952806439628e-05,4.562736791502056e-05,1.0632495821968424,0.0011833333333333333,0,mean|set|Pinv,2.698065933389908e-05,1.781624540804335e-05,5.441955391582899e-05,12.1818303857963,2.883183333333333,0,iplf|none|none,2.404323190832951e-05,1.7445330880072405e-05,4.468499606099862e-05,1.1123385356833142,0.0027,0,,,
batt,69,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,452.6473767000007,1.0275957560962327e-06,0.49964203274171726,0.5237516498836257,0.9513388386392228,1.0971835353536663,0.712765228849002,EKF3,9,2,single|single|Pinv,2.4409503497328136e-05,1.731060988900786e-05,4.642606447096703e-05,2.4931674206949355,0.0,0,conventional|none|none,2.4033175918433383e-05,1.7439994136749728e-05,4.4703186441070755e-05,1.1067765018477076,0.009,0,single|single|I,2.426851593614614e-05,1.7472317864118258e-05,4.574265804610304e-05,0.8509365194276599,0.0013333333333333335,0,single|set|Pinv,2.403722577168855e-05,1.770269903303141e-05,4.531454672614483e-05,1.032750351225266,0.0004,0,mean|single|Pinv,2.415100396122576e-05,1.757246690250278e-05,4.5542694949481654e-05,0.9098771273297395,0.00055,0,mean|set|Pinv,2.4697748090434957e-05,1.7707611884227705e-05,4.539778443809149e-05,1.9802770768373121,2.6612333333333336,0,iplf|none|none,2.404256983149385e-05,1.747634267989149e-05,4.4862850487641425e-05,1.1110615024417547,0.00275,0,,,
batt,69,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,623.8677762999996,1.0275957560962327e-06,0.49964203274171726,0.5237516498836257,0.9513388386392228,1.0971835353536663,0.712765228849002,GH,63,54,single|single|Pinv,2.509620903100803e-05,1.760621372843095e-05,4.736783290369399e-05,4.38686284202995,0.0,0,conventional|none|none,2.411295341015973e-05,1.756973691535553e-05,4.538600415600133e-05,1.1816846364704887,0.010283333333333334,0,single|single|I,2.4273676370656365e-05,1.744729657815831e-05,4.561704461320444e-05,0.8500927132726461,0.0013166666666666667,0,single|set|Pinv,2.403427083367418e-05,1.7470795067969713e-05,4.524850718978512e-05,1.0560148597424195,0.00043333333333333337,0,mean|single|Pinv,2.4135321500242073e-05,1.733012914455276e-05,4.581245810893053e-05,0.9115068944050816,0.0005833333333333334,0,mean|set|Pinv,2.4858694836251746e-05,1.759300678681886e-05,4.6213328436960394e-05,2.397457463648103,10.745616666666669,0,iplf|none|none,2.404654078957134e-05,1.7525298150341885e-05,4.485405083835909e-05,1.1061827004406433,0.0027333333333333333,0,,,
batt,69,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,435.4788372999992,1.0275957560962327e-06,0.49964203274171726,0.5237516498836257,0.9513388386392228,1.0971835353536663,0.712765228849002,CKF-5,54,38,single|single|Pinv,3.807587268039373e-05,1.7997479664326105e-05,4.8302451693348224e-05,12.340745415058107,0.0,0,conventional|none|none,2.4052405985411206e-05,1.7319639178816644e-05,4.528327835030501e-05,1.1509322768354588,0.010166666666666666,0,single|single|I,2.4262615643338547e-05,1.7506426882264717e-05,4.572915320164564e-05,0.8517689568079149,0.0013,0,single|set|Pinv,2.4994623785838482e-05,1.75611914561981e-05,4.537523168489541e-05,1.6108736403725203,0.0005833333333333334,0,mean|single|Pinv,2.4138809662131982e-05,1.755803951499676e-05,4.56701302606223e-05,0.9120876502294045,0.0005333333333333335,0,mean|set|Pinv,2.478348274310624e-05,1.7777148607520627e-05,4.594518515486817e-05,2.1835125743661563,2.7433,0,iplf|none|none,2.4046435790827232e-05,1.7512668883960922e-05,4.485755623370158e-05,1.1059181046738558,0.0027166666666666667,0,,,
batt,70,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,252.47599919999993,0.0044890028581854495,1.6022769168353947,0.36765609723130765,0.9107699627656209,2.49178063329032,0.6635449087233966,EKF2,9,2,single|single|Pinv,0.023419569205513,0.007896858391552198,0.020837965878640747,26.53354430814558,0.0,0,conventional|none|none,0.01080355076081318,0.007991559375306868,0.01974954008403401,1.0350248851481574,0.008199999999999999,0,single|single|I,0.010907872890956478,0.007963923473478468,0.02013629397395331,1.0326642777058004,0.00965,0,single|set|Pinv,0.010612835367022008,0.007895414355392101,0.0193150711487663,1.0130003431050374,0.0,0,mean|single|Pinv,0.01061852299848923,0.007973687396869052,0.01930826674691127,1.0107058092104797,0.0,0,mean|set|Pinv,0.010611291311712205,0.00800859227860819,0.01935139859439644,1.0164822148970274,2.1391166666666668,0,iplf|none|none,0.010569715830210488,0.007946576461072961,0.0191634512312672,1.0318640163409554,0.00225,0,,,
batt,70,EKF2,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,464.9791433999999,0.0044890028581854495,1.6022769168353947,0.36765609723130765,0.9107699627656209,2.49178063329032,0.6635449087233966,EKF3,9,2,single|single|Pinv,0.010579974231985461,0.007848239383476563,0.0193781033486515,1.0210548109973319,0.0,0,conventional|none|none,0.01052001217839753,0.007908598231538059,0.019441325720586503,1.0057046253194097,0.00225,0,single|single|I,0.0105594261585584,0.007908732794016696,0.019376269943189705,0.997969402361608,0.002833333333333333,0,single|set|Pinv,0.010520417959847726,0.007936048191477075,0.019139841092744452,0.9938598890651681,0.0,0,mean|single|Pinv,0.010535429859947714,0.007910920342712199,0.01918631992639004,0.9891958075429211,0.0,0,mean|set|Pinv,0.010521806165167763,0.00793488164773433,0.019463925236808767,0.9945345675019149,2.148733333333333,0,iplf|none|none,0.010542148155868162,0.007882912552565624,0.01929032501404268,0.9904749618528585,0.0,0,,,
batt,70,UKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,447.95282379999844,0.0044890028581854495,1.6022769168353947,0.36765609723130765,0.9107699627656209,2.49178063329032,0.6635449087233966,GH,63,54,single|single|Pinv,0.010589689731758252,0.007873679624811086,0.019394846950126103,1.0240994039136426,0.0,0,conventional|none|none,0.010519621798077207,0.00794028059505761,0.019482684372243448,1.006283082142378,0.00225,0,single|single|I,0.010557714163824802,0.007907663743124911,0.019375311771443925,0.9980370378509379,0.0028499999999999997,0,single|set|Pinv,0.010520379137427057,0.007938584232967092,0.019145935171722857,0.9941830419134012,0.0,0,mean|single|Pinv,0.010535397982732744,0.00791081498807201,0.019190130990240733,0.9892261894790372,0.0,0,mean|set|Pinv,0.010521790425716146,0.007934758886646576,0.019464028206428747,0.9945543191486863,2.148733333333333,0,iplf|none|none,0.010537716609087044,0.007892478550153941,0.019372104730995873,0.9957427877952341,0.0015666666666666665,0,,,
batt,70,CKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,394.83520300000055,0.0044890028581854495,1.6022769168353947,0.36765609723130765,0.9107699627656209,2.49178063329032,0.6635449087233966,CKF-5,54,38,single|single|Pinv,0.010560138104150464,0.007905572361849248,0.019231276088828207,1.0143230098692761,0.0,0,conventional|none|none,0.010534970907499962,0.007874389344978854,0.01932062188116427,0.9949245634370756,0.0015666666666666665,0,single|single|I,0.010545987042307272,0.007842582831041639,0.01930158309959707,0.9913639607585968,0.0015499999999999997,0,single|set|Pinv,0.010533048950126949,0.007876469450276945,0.019321613829047242,0.9927387806726342,0.0,0,mean|single|Pinv,0.010541559592662538,0.007835912412627766,0.019340396066141692,0.9892504022469153,0.0,0,mean|set|Pinv,0.010518509031297455,0.007915152945481998,0.0193122253543612,0.9928449189510866,2.1474833333333336,0,iplf|none|none,0.010536832367406239,0.007889654487897017,0.019373756327692154,0.9956888933750069,0.0015666666666666665,0,,,
batt,71,EKF,v4,per-run-rms-p95-v1,square-root-joseph-v1,1000,238.43362069999966,0.00010010852668927586,0.777487164636659,3.6694739575176394,0.9445186331523352,2.5391662369700603,0.7328535509824979,EKF2,9,2,single|single|Pinv,0.0006973581938646701,0.00020182714762296725,0.0014395443155033288,27.49789647571275,0.0,0,conventional|none|none,0.0002290028890274025,0.0001628542477130064,0.00043432518244120375,1.1901139596575172,0.03115,0,single|single|I,0.0002151501497370569,0.00015407532289441638,0.0004005244790004185,0.9893395149606963,5e-05,0,single|set|Pinv,0.00021609322947148415,0.00015284093459080246,0.0004070219164609902,1.0510754003287226,1.6666666666666667e-05,0,mean|single|Pinv,0.00021468271464570706,0.0001540808599200582,0.0004013774742741746,0.9876711944513502,1.6666666666666667e-05,0,mean|set|Pinv,0.00021652480951098697,0.00015713805092507001,0.00040867619969216945,1.1193209958282997,2.333666666666667,0,iplf|none|none,0.0002135837690178061,0.00015390586159918718,0.00039199020658244114,0.9916516553812174,1.6666666666666667e-05,0,,,
